epoch 290, Val Loss 0.5840, Val Auc 0.7614, Val AUPR 0.7858 
epoch 290, Test Loss 0.5801, Test Auc 0.7651, Test AUPR 0.7896 
epoch 291, Val Loss 0.5808, Val Auc 0.7618, Val AUPR 0.7710 
epoch 291, Test Loss 0.5769, Test Auc 0.7652, Test AUPR 0.7710 
epoch 292, Val Loss 0.5856, Val Auc 0.7649, Val AUPR 0.7939 
epoch 292, Test Loss 0.5820, Test Auc 0.7684, Test AUPR 0.7988 
epoch 294, Val Loss 0.5869, Val Auc 0.7669, Val AUPR 0.8011 
epoch 294, Test Loss 0.5834, Test Auc 0.7701, Test AUPR 0.8058 
epoch 297, Val Loss 0.5835, Val Auc 0.7684, Val AUPR 0.7981 
epoch 297, Test Loss 0.5798, Test Auc 0.7716, Test AUPR 0.8029 
epoch 300, Val Loss 0.5806, Val Auc 0.7700, Val AUPR 0.7954 
epoch 300, Test Loss 0.5767, Test Auc 0.7732, Test AUPR 0.8002 
epoch 302, Val Loss 0.5764, Val Auc 0.7713, Val AUPR 0.7862 
epoch 302, Test Loss 0.5723, Test Auc 0.7745, Test AUPR 0.7888 
epoch 303, Val Loss 0.5768, Val Auc 0.7730, Val AUPR 0.7894 
epoch 303, Test Loss 0.5728, Test Auc 0.7762, Test AUPR 0.7936 
epoch 305, Val Loss 0.5762, Val Auc 0.7754, Val AUPR 0.7910 
epoch 305, Test Loss 0.5722, Test Auc 0.7784, Test AUPR 0.7953 
epoch 306, Val Loss 0.5745, Val Auc 0.7756, Val AUPR 0.7870 
epoch 306, Test Loss 0.5706, Test Auc 0.7786, Test AUPR 0.7900 
epoch 308, Val Loss 0.5749, Val Auc 0.7778, Val AUPR 0.7927 
epoch 308, Test Loss 0.5710, Test Auc 0.7808, Test AUPR 0.7962 
epoch 311, Val Loss 0.5734, Val Auc 0.7802, Val AUPR 0.7934 
epoch 311, Test Loss 0.5695, Test Auc 0.7831, Test AUPR 0.7975 
epoch 313, Val Loss 0.5709, Val Auc 0.7826, Val AUPR 0.7902 
epoch 313, Test Loss 0.5673, Test Auc 0.7850, Test AUPR 0.7935 
epoch 314, Val Loss 0.5696, Val Auc 0.7834, Val AUPR 0.7890 
epoch 314, Test Loss 0.5661, Test Auc 0.7856, Test AUPR 0.7889 
epoch 315, Val Loss 0.5691, Val Auc 0.7846, Val AUPR 0.7899 
epoch 315, Test Loss 0.5656, Test Auc 0.7867, Test AUPR 0.7892 
epoch 316, Val Loss 0.5692, Val Auc 0.7861, Val AUPR 0.7914 
epoch 316, Test Loss 0.5657, Test Auc 0.7881, Test AUPR 0.7929 
epoch 318, Val Loss 0.5706, Val Auc 0.7890, Val AUPR 0.7986 
epoch 318, Test Loss 0.5671, Test Auc 0.7911, Test AUPR 0.8046 
epoch 320, Val Loss 0.5706, Val Auc 0.7922, Val AUPR 0.8013 
epoch 320, Test Loss 0.5671, Test Auc 0.7942, Test AUPR 0.8075 
epoch 322, Val Loss 0.5679, Val Auc 0.7944, Val AUPR 0.8000 
epoch 322, Test Loss 0.5646, Test Auc 0.7961, Test AUPR 0.8061 
epoch 324, Val Loss 0.5629, Val Auc 0.7945, Val AUPR 0.7954 
epoch 324, Test Loss 0.5600, Test Auc 0.7958, Test AUPR 0.7940 
epoch 325, Val Loss 0.5658, Val Auc 0.8003, Val AUPR 0.8045 
epoch 325, Test Loss 0.5629, Test Auc 0.8015, Test AUPR 0.8085 
epoch 327, Val Loss 0.5764, Val Auc 0.8103, Val AUPR 0.8057 
epoch 327, Test Loss 0.5737, Test Auc 0.8112, Test AUPR 0.8087 
epoch 332, Val Loss 0.5693, Val Auc 0.8130, Val AUPR 0.8086 
epoch 332, Test Loss 0.5666, Test Auc 0.8139, Test AUPR 0.8125 
epoch 335, Val Loss 0.5641, Val Auc 0.8140, Val AUPR 0.8113 
epoch 335, Test Loss 0.5616, Test Auc 0.8146, Test AUPR 0.8139 
epoch 340, Val Loss 0.5654, Val Auc 0.8210, Val AUPR 0.8102 
epoch 340, Test Loss 0.5628, Test Auc 0.8217, Test AUPR 0.8131 
epoch 343, Val Loss 0.5645, Val Auc 0.8262, Val AUPR 0.8106 
epoch 343, Test Loss 0.5621, Test Auc 0.8267, Test AUPR 0.8133 
epoch 346, Val Loss 0.5693, Val Auc 0.8338, Val AUPR 0.8068 
epoch 346, Test Loss 0.5671, Test Auc 0.8341, Test AUPR 0.8098 
epoch 349, Val Loss 0.5801, Val Auc 0.8383, Val AUPR 0.8013 
epoch 349, Test Loss 0.5781, Test Auc 0.8385, Test AUPR 0.8034 
epoch 385, Val Loss 0.5396, Val Auc 0.8389, Val AUPR 0.8244 
epoch 385, Test Loss 0.5371, Test Auc 0.8391, Test AUPR 0.8247 
epoch 388, Val Loss 0.5308, Val Auc 0.8395, Val AUPR 0.8303 
epoch 388, Test Loss 0.5289, Test Auc 0.8391, Test AUPR 0.8281 
epoch 389, Val Loss 0.5339, Val Auc 0.8460, Val AUPR 0.8327 
epoch 389, Test Loss 0.5322, Test Auc 0.8455, Test AUPR 0.8312 
epoch 392, Val Loss 0.5292, Val Auc 0.8511, Val AUPR 0.8389 
epoch 392, Test Loss 0.5280, Test Auc 0.8505, Test AUPR 0.8365 
epoch 393, Val Loss 0.5276, Val Auc 0.8525, Val AUPR 0.8395 
epoch 393, Test Loss 0.5264, Test Auc 0.8518, Test AUPR 0.8389 
epoch 395, Val Loss 0.5244, Val Auc 0.8546, Val AUPR 0.8427 
epoch 395, Test Loss 0.5231, Test Auc 0.8541, Test AUPR 0.8412 
epoch 396, Val Loss 0.5250, Val Auc 0.8575, Val AUPR 0.8418 
epoch 396, Test Loss 0.5237, Test Auc 0.8570, Test AUPR 0.8422 
epoch 397, Val Loss 0.5228, Val Auc 0.8576, Val AUPR 0.8444 
epoch 397, Test Loss 0.5214, Test Auc 0.8571, Test AUPR 0.8436 
epoch 398, Val Loss 0.5217, Val Auc 0.8589, Val AUPR 0.8448 
epoch 398, Test Loss 0.5203, Test Auc 0.8584, Test AUPR 0.8432 
epoch 399, Val Loss 0.5221, Val Auc 0.8615, Val AUPR 0.8451 
epoch 399, Test Loss 0.5207, Test Auc 0.8610, Test AUPR 0.8447 
epoch 400, Val Loss 0.5201, Val Auc 0.8619, Val AUPR 0.8469 
epoch 400, Test Loss 0.5188, Test Auc 0.8613, Test AUPR 0.8447 
epoch 401, Val Loss 0.5199, Val Auc 0.8639, Val AUPR 0.8469 
epoch 401, Test Loss 0.5186, Test Auc 0.8634, Test AUPR 0.8477 
epoch 402, Val Loss 0.5184, Val Auc 0.8647, Val AUPR 0.8483 
epoch 402, Test Loss 0.5172, Test Auc 0.8641, Test AUPR 0.8465 
epoch 403, Val Loss 0.5188, Val Auc 0.8672, Val AUPR 0.8497 
epoch 403, Test Loss 0.5177, Test Auc 0.8665, Test AUPR 0.8488 
epoch 404, Val Loss 0.5175, Val Auc 0.8678, Val AUPR 0.8502 
epoch 404, Test Loss 0.5165, Test Auc 0.8672, Test AUPR 0.8499 
epoch 406, Val Loss 0.5187, Val Auc 0.8720, Val AUPR 0.8482 
epoch 406, Test Loss 0.5177, Test Auc 0.8713, Test AUPR 0.8469 
epoch 409, Val Loss 0.5148, Val Auc 0.8721, Val AUPR 0.8494 
epoch 409, Test Loss 0.5137, Test Auc 0.8714, Test AUPR 0.8486 
epoch 411, Val Loss 0.5163, Val Auc 0.8752, Val AUPR 0.8466 
epoch 411, Test Loss 0.5152, Test Auc 0.8746, Test AUPR 0.8443 
epoch 414, Val Loss 0.5118, Val Auc 0.8752, Val AUPR 0.8491 
epoch 414, Test Loss 0.5107, Test Auc 0.8746, Test AUPR 0.8475 
epoch 416, Val Loss 0.5119, Val Auc 0.8783, Val AUPR 0.8484 
epoch 416, Test Loss 0.5109, Test Auc 0.8777, Test AUPR 0.8457 
epoch 418, Val Loss 0.5088, Val Auc 0.8786, Val AUPR 0.8508 
epoch 418, Test Loss 0.5078, Test Auc 0.8780, Test AUPR 0.8487 
epoch 420, Val Loss 0.5079, Val Auc 0.8801, Val AUPR 0.8504 
epoch 420, Test Loss 0.5068, Test Auc 0.8796, Test AUPR 0.8479 
epoch 422, Val Loss 0.5061, Val Auc 0.8810, Val AUPR 0.8508 
epoch 422, Test Loss 0.5049, Test Auc 0.8806, Test AUPR 0.8485 
epoch 424, Val Loss 0.5083, Val Auc 0.8856, Val AUPR 0.8456 
epoch 424, Test Loss 0.5071, Test Auc 0.8852, Test AUPR 0.8433 
epoch 426, Val Loss 0.5120, Val Auc 0.8913, Val AUPR 0.8378 
epoch 426, Test Loss 0.5110, Test Auc 0.8909, Test AUPR 0.8362 
epoch 428, Val Loss 0.5100, Val Auc 0.8921, Val AUPR 0.8399 
epoch 428, Test Loss 0.5089, Test Auc 0.8917, Test AUPR 0.8374 
epoch 430, Val Loss 0.5090, Val Auc 0.8932, Val AUPR 0.8407 
epoch 430, Test Loss 0.5077, Test Auc 0.8929, Test AUPR 0.8380 
epoch 434, Val Loss 0.5262, Val Auc 0.8955, Val AUPR 0.8182 
epoch 434, Test Loss 0.5252, Test Auc 0.8947, Test AUPR 0.8187 
epoch 436, Val Loss 0.5142, Val Auc 0.9002, Val AUPR 0.8312 
epoch 436, Test Loss 0.5128, Test Auc 0.9000, Test AUPR 0.8310 
epoch 439, Val Loss 0.5272, Val Auc 0.9039, Val AUPR 0.8172 
epoch 439, Test Loss 0.5256, Test Auc 0.9036, Test AUPR 0.8194 
epoch 463, Val Loss 0.4776, Val Auc 0.9041, Val AUPR 0.8668 
epoch 463, Test Loss 0.4764, Test Auc 0.9040, Test AUPR 0.8654 
epoch 465, Val Loss 0.4813, Val Auc 0.9111, Val AUPR 0.8594 
epoch 465, Test Loss 0.4804, Test Auc 0.9112, Test AUPR 0.8573 
epoch 468, Val Loss 0.4816, Val Auc 0.9157, Val AUPR 0.8566 
epoch 468, Test Loss 0.4807, Test Auc 0.9158, Test AUPR 0.8540 
epoch 471, Val Loss 0.4801, Val Auc 0.9181, Val AUPR 0.8564 
epoch 471, Test Loss 0.4793, Test Auc 0.9182, Test AUPR 0.8545 
epoch 490, Val Loss 0.4571, Val Auc 0.9191, Val AUPR 0.8776 
epoch 490, Test Loss 0.4560, Test Auc 0.9192, Test AUPR 0.8756 
epoch 492, Val Loss 0.4545, Val Auc 0.9197, Val AUPR 0.8799 
epoch 492, Test Loss 0.4533, Test Auc 0.9199, Test AUPR 0.8799 
epoch 493, Val Loss 0.4536, Val Auc 0.9203, Val AUPR 0.8801 
epoch 493, Test Loss 0.4525, Test Auc 0.9205, Test AUPR 0.8803 
epoch 496, Val Loss 0.4527, Val Auc 0.9229, Val AUPR 0.8792 
epoch 496, Test Loss 0.4514, Test Auc 0.9232, Test AUPR 0.8767 
epoch 499, Val Loss 0.4469, Val Auc 0.9262, Val AUPR 0.8845 
epoch 499, Test Loss 0.4455, Test Auc 0.9264, Test AUPR 0.8829 
epoch 500, Val Loss 0.4385, Val Auc 0.9268, Val AUPR 0.8976 
epoch 500, Test Loss 0.4370, Test Auc 0.9268, Test AUPR 0.8971 
epoch 501, Val Loss 0.4245, Val Auc 0.9414, Val AUPR 0.9114 
epoch 501, Test Loss 0.4238, Test Auc 0.9419, Test AUPR 0.9071 
epoch 503, Val Loss 0.5583, Val Auc 0.9478, Val AUPR 0.7919 
epoch 503, Test Loss 0.5595, Test Auc 0.9488, Test AUPR 0.7924 
epoch 533, Val Loss 0.4101, Val Auc 0.9497, Val AUPR 0.8900 
epoch 533, Test Loss 0.4110, Test Auc 0.9501, Test AUPR 0.8870 
epoch 536, Val Loss 0.4015, Val Auc 0.9502, Val AUPR 0.8997 
epoch 536, Test Loss 0.4022, Test Auc 0.9505, Test AUPR 0.8959 
epoch 539, Val Loss 0.3972, Val Auc 0.9510, Val AUPR 0.9032 
epoch 539, Test Loss 0.3979, Test Auc 0.9512, Test AUPR 0.8985 
epoch 542, Val Loss 0.3934, Val Auc 0.9519, Val AUPR 0.9058 
epoch 542, Test Loss 0.3941, Test Auc 0.9521, Test AUPR 0.9016 
epoch 545, Val Loss 0.3878, Val Auc 0.9524, Val AUPR 0.9101 
epoch 545, Test Loss 0.3886, Test Auc 0.9525, Test AUPR 0.9056 
epoch 550, Val Loss 0.3825, Val Auc 0.9527, Val AUPR 0.9104 
